120,-12,0
121,129,0
25,129,0
25,-11,0
121,-11,0
122,129,0
24,129,0
24,-11,0
122,-11,0
123,128,0
23,128,0
23,-10,0
123,-10,0
124,128,0
22,128,0
22,-10,0
124,-10,0
125,127,0
21,127,0
21,-9,0
125,-9,0
126,127,0
20,127,0
20,-9,0
126,-9,0
127,126,0
19,126,0
19,-8,0
127,-8,0
128,126,0
18,126,0
18,-8,0
128,-8,0
129,125,0
17,125,0
17,-7,0
129,-7,0
130,125,0
16,125,0
16,-7,0
130,-7,0
131,124,0
15,124,0
15,-6,0
131,-6,0
132,124,0
14,124,0
14,-6,0
132,-6,0
133,123,0
13,123,0
13,-5,0
133,-5,0
134,122,0
12,122,0
12,-4,0
134,-4,0
135,122,0
11,122,0
11,-4,0
135,-4,0
136,121,0
10,121,0
10,-3,0
136,-3,0
137,120,0
9,120,0
9,-2,0
137,-2,0
138,120,0
8,120,0
8,-2,0
138,-2,0
139,119,0
7,119,0
7,-1,0
139,-1,0
140,118,0
6,118,0
6,0,0
140,0,0
141,118,0
5,118,0
5,0,0
141,0,0
142,117,0
4,117,0
4,1,0
142,1,0
143,116,0
3,116,0
3,2,0
143,2,0
144,115,0
2,115,0
2,3,0
144,3,0
145,115,0
1,115,0
1,3,0
145,3,0
146,114,0
0,114,0
0,4,0
146,4,0
147,113,0
-1,113,0
-1,5,0
147,5,0
148,112,0
-2,112,0
-2,6,0
148,6,0
149,111,0
-3,111,0
-3,7,0
149,7,0
150,110,0
-4,110,0
-4,8,0
150,8,0
151,109,0
-5,109,0
-5,9,0
151,9,0
152,108,0
-6,108,0
-6,10,0
152,10,0
153,107,0
-7,107,0
-7,11,0
153,11,0
154,106,0
-8,106,0
-8,12,0
154,12,0
155,105,0
-9,105,0
-9,13,0
155,13,0
156,104,0
-10,104,0
-10,14,0
156,14,0
157,103,0
-11,103,0
-11,15,0
157,15,0
157,102,0
-11,102,0
-11,16,0
157,16,0
158,101,0
-12,101,0
-12,17,0
158,17,0
159,100,0
-13,100,0
-13,18,0
159,18,0
160,99,0
-14,99,0
-14,19,0
160,19,0
160,98,0
-14,98,0
-14,20,0
160,20,0
161,97,0
-15,97,0
-15,21,0
161,21,0
162,96,0
-16,96,0
-16,22,0
162,22,0
162,95,0
-16,95,0
-16,23,0
162,23,0
163,94,0
-17,94,0
-17,24,0
163,24,0
164,93,0
-18,93,0
-18,25,0
164,25,0
164,92,0
-18,92,0
-18,26,0
164,26,0
165,91,0
-19,91,0
-19,27,0
165,27,0
165,90,0
-19,90,0
-19,28,0
165,28,0
166,89,0
-20,89,0
-20,29,0
166,29,0
166,88,0
-20,88,0
-20,30,0
166,30,0
167,87,0
-21,87,0
-21,31,0
167,31,0
167,86,0
-21,86,0
-21,32,0
167,32,0
168,85,0
-22,85,0
-22,33,0
168,33,0
168,84,0
-22,84,0
-22,34,0
168,34,0
168,83,0
-22,83,0
-22,35,0
168,35,0
169,82,0
-23,82,0
-23,36,0
169,36,0
169,81,0
-23,81,0
-23,37,0
169,37,0
169,80,0
-23,80,0
-23,38,0
169,38,0
170,79,0
-24,79,0
-24,39,0
170,39,0
170,78,0
-24,78,0
-24,40,0
170,40,0
170,77,0
-24,77,0
-24,41,0
170,41,0
171,76,0
-25,76,0
-25,42,0
171,42,0
171,75,0
-25,75,0
-25,43,0
171,43,0
171,74,0
-25,74,0
-25,44,0
171,44,0
171,73,0
-25,73,0
-25,45,0
171,45,0
172,72,0
-26,72,0
-26,46,0
172,46,0
172,71,0
-26,71,0
-26,47,0
172,47,0
172,70,0
-26,70,0
-26,48,0
172,48,0
172,69,0
-26,69,0
-26,49,0
172,49,0
172,68,0
-26,68,0
-26,50,0
172,50,0
172,67,0
-26,67,0
-26,51,0
172,51,0
173,66,0
-27,66,0
-27,52,0
173,52,0
173,65,0
-27,65,0
-27,53,0
173,53,0
173,64,0
-27,64,0
-27,54,0
173,54,0
173,63,0
-27,63,0
-27,55,0
173,55,0
173,62,0
-27,62,0
-27,56,0
173,56,0
173,61,0
-27,61,0
-27,57,0
173,57,0
173,60,0
-27,60,0
-27,58,0
173,58,0
173,59,0
-27,59,0
-27,59,0
173,59,0
275,235,0
275,235,0
275,75,0
275,75,0
276,235,0
274,235,0
274,75,0
276,75,0
277,235,0
273,235,0
273,75,0
277,75,0
278,235,0
272,235,0
272,75,0
278,75,0
279,235,0
271,235,0
271,75,0
279,75,0
280,235,0
270,235,0
270,75,0
280,75,0
281,235,0
269,235,0
269,75,0
281,75,0
282,235,0
268,235,0
268,75,0
282,75,0
283,235,0
267,235,0
267,75,0
283,75,0
284,235,0
266,235,0
266,75,0
284,75,0
285,235,0
265,235,0
265,75,0
285,75,0
286,235,0
264,235,0
264,75,0
286,75,0
287,234,0
263,234,0
263,76,0
287,76,0
288,234,0
262,234,0
262,76,0
288,76,0
289,234,0
261,234,0
261,76,0
289,76,0
290,234,0
260,234,0
260,76,0
290,76,0
291,234,0
259,234,0
259,76,0
291,76,0
292,234,0
258,234,0
258,76,0
292,76,0
293,234,0
257,234,0
257,76,0
293,76,0
294,234,0
256,234,0
256,76,0
294,76,0
295,233,0
255,233,0
255,77,0
295,77,0
296,233,0
254,233,0
254,77,0
296,77,0
297,233,0
253,233,0
253,77,0
297,77,0
298,233,0
252,233,0
252,77,0
298,77,0
299,233,0
251,233,0
251,77,0
299,77,0
300,232,0
250,232,0
250,78,0
300,78,0
301,232,0
249,232,0
249,78,0
301,78,0
302,232,0
248,232,0
248,78,0
302,78,0
303,232,0
247,232,0
247,78,0
303,78,0
304,232,0
246,232,0
246,78,0
304,78,0
305,231,0
245,231,0
245,79,0
305,79,0
306,231,0
244,231,0
244,79,0
306,79,0
307,231,0
243,231,0
243,79,0
307,79,0
308,231,0
242,231,0
242,79,0
308,79,0
309,230,0
241,230,0
241,80,0
309,80,0
310,230,0
240,230,0
240,80,0
310,80,0
311,230,0
239,230,0
239,80,0
311,80,0
312,229,0
238,229,0
238,81,0
312,81,0
313,229,0
237,229,0
237,81,0
313,81,0
314,229,0
236,229,0
236,81,0
314,81,0
315,228,0
235,228,0
235,82,0
315,82,0
316,228,0
234,228,0
234,82,0
316,82,0
317,228,0
233,228,0
233,82,0
317,82,0
318,227,0
232,227,0
232,83,0
318,83,0
319,227,0
231,227,0
231,83,0
319,83,0
320,226,0
230,226,0
230,84,0
320,84,0
321,226,0
229,226,0
229,84,0
321,84,0
322,226,0
228,226,0
228,84,0
322,84,0
323,225,0
227,225,0
227,85,0
323,85,0
324,225,0
226,225,0
226,85,0
324,85,0
325,224,0
225,224,0
225,86,0
325,86,0
326,224,0
224,224,0
224,86,0
326,86,0
327,223,0
223,223,0
223,87,0
327,87,0
328,223,0
222,223,0
222,87,0
328,87,0
329,222,0
221,222,0
221,88,0
329,88,0
330,222,0
220,222,0
220,88,0
330,88,0
331,221,0
219,221,0
219,89,0
331,89,0
332,221,0
218,221,0
218,89,0
332,89,0
333,220,0
217,220,0
217,90,0
333,90,0
334,220,0
216,220,0
216,90,0
334,90,0
335,219,0
215,219,0
215,91,0
335,91,0
336,218,0
214,218,0
214,92,0
336,92,0
337,218,0
213,218,0
213,92,0
337,92,0
338,217,0
212,217,0
212,93,0
338,93,0
339,216,0
211,216,0
211,94,0
339,94,0
340,216,0
210,216,0
210,94,0
340,94,0
341,215,0
209,215,0
209,95,0
341,95,0
342,214,0
208,214,0
208,96,0
342,96,0
343,214,0
207,214,0
207,96,0
343,96,0
344,213,0
206,213,0
206,97,0
344,97,0
345,212,0
205,212,0
205,98,0
345,98,0
346,211,0
204,211,0
204,99,0
346,99,0
347,211,0
203,211,0
203,99,0
347,99,0
348,210,0
202,210,0
202,100,0
348,100,0
349,209,0
201,209,0
201,101,0
349,101,0
350,208,0
200,208,0
200,102,0
350,102,0
351,207,0
199,207,0
199,103,0
351,103,0
352,206,0
198,206,0
198,104,0
352,104,0
353,205,0
197,205,0
197,105,0
353,105,0
354,204,0
196,204,0
196,106,0
354,106,0
355,203,0
195,203,0
195,107,0
355,107,0
356,202,0
194,202,0
194,108,0
356,108,0
357,201,0
193,201,0
193,109,0
357,109,0
358,200,0
192,200,0
192,110,0
358,110,0
359,199,0
191,199,0
191,111,0
359,111,0
359,198,0
191,198,0
191,112,0
359,112,0
360,197,0
190,197,0
190,113,0
360,113,0
361,196,0
189,196,0
189,114,0
361,114,0
362,195,0
188,195,0
188,115,0
362,115,0
362,194,0
188,194,0
188,116,0
362,116,0
363,193,0
187,193,0
187,117,0
363,117,0
364,192,0
186,192,0
186,118,0
364,118,0
364,191,0
186,191,0
186,119,0
364,119,0
365,190,0
185,190,0
185,120,0
365,120,0
366,189,0
184,189,0
184,121,0
366,121,0
366,188,0
184,188,0
184,122,0
366,122,0
367,187,0
183,187,0
183,123,0
367,123,0
367,186,0
183,186,0
183,124,0
367,124,0
368,185,0
182,185,0
182,125,0
368,125,0
368,184,0
182,184,0
182,126,0
368,126,0
369,183,0
181,183,0
181,127,0
369,127,0
369,182,0
181,182,0
181,128,0
369,128,0
370,181,0
180,181,0
180,129,0
370,129,0
370,180,0
180,180,0
180,130,0
370,130,0
370,179,0
180,179,0
180,131,0
370,131,0
371,178,0
179,178,0
179,132,0
371,132,0
371,177,0
179,177,0
179,133,0
371,133,0
371,176,0
179,176,0
179,134,0
371,134,0
372,175,0
178,175,0
178,135,0
372,135,0
372,174,0
178,174,0
178,136,0
372,136,0
372,173,0
178,173,0
178,137,0
372,137,0
373,172,0
177,172,0
177,138,0
373,138,0
373,171,0
177,171,0
177,139,0
373,139,0
373,170,0
177,170,0
177,140,0
373,140,0
373,169,0
177,169,0
177,141,0
373,141,0
374,168,0
176,168,0
176,142,0
374,142,0
374,167,0
176,167,0
176,143,0
374,143,0
374,166,0
176,166,0
176,144,0
374,144,0
374,165,0
176,165,0
176,145,0
374,145,0
374,164,0
176,164,0
176,146,0
374,146,0
374,163,0
176,163,0
176,147,0
374,147,0
375,162,0
175,162,0
175,148,0
375,148,0
375,161,0
175,161,0
175,149,0
375,149,0
375,160,0
175,160,0
175,150,0
375,150,0
375,159,0
175,159,0
175,151,0
375,151,0
375,158,0
175,158,0
175,152,0
375,152,0
375,157,0
175,157,0
175,153,0
375,153,0
375,156,0
175,156,0
175,154,0
375,154,0
375,155,0
175,155,0
175,155,0
375,155,0
368,156,0
368,156,0
368,-4,0
368,-4,0
369,156,0
367,156,0
367,-4,0
369,-4,0
370,156,0
366,156,0
366,-4,0
370,-4,0
371,156,0
365,156,0
365,-4,0
371,-4,0
372,156,0
364,156,0
364,-4,0
372,-4,0
373,156,0
363,156,0
363,-4,0
373,-4,0
374,156,0
362,156,0
362,-4,0
374,-4,0
375,156,0
361,156,0
361,-4,0
375,-4,0
376,156,0
360,156,0
360,-4,0
376,-4,0
377,156,0
359,156,0
359,-4,0
377,-4,0
378,156,0
358,156,0
358,-4,0
378,-4,0
379,156,0
357,156,0
357,-4,0
379,-4,0
380,155,0
356,155,0
356,-3,0
380,-3,0
381,155,0
355,155,0
355,-3,0
381,-3,0
382,155,0
354,155,0
354,-3,0
382,-3,0
383,155,0
353,155,0
353,-3,0
383,-3,0
384,155,0
352,155,0
352,-3,0
384,-3,0
385,155,0
351,155,0
351,-3,0
385,-3,0
386,155,0
350,155,0
350,-3,0
386,-3,0
387,155,0
349,155,0
349,-3,0
387,-3,0
388,154,0
348,154,0
348,-2,0
388,-2,0
389,154,0
347,154,0
347,-2,0
389,-2,0
390,154,0
346,154,0
346,-2,0
390,-2,0
391,154,0
345,154,0
345,-2,0
391,-2,0
392,154,0
344,154,0
344,-2,0
392,-2,0
393,153,0
343,153,0
343,-1,0
393,-1,0
394,153,0
342,153,0
342,-1,0
394,-1,0
395,153,0
341,153,0
341,-1,0
395,-1,0
396,153,0
340,153,0
340,-1,0
396,-1,0
397,153,0
339,153,0
339,-1,0
397,-1,0
398,152,0
338,152,0
338,0,0
398,0,0
399,152,0
337,152,0
337,0,0
399,0,0
400,152,0
336,152,0
336,0,0
400,0,0
401,152,0
335,152,0
335,0,0
401,0,0
402,151,0
334,151,0
334,1,0
402,1,0
403,151,0
333,151,0
333,1,0
403,1,0
404,151,0
332,151,0
332,1,0
404,1,0
405,150,0
331,150,0
331,2,0
405,2,0
406,150,0
330,150,0
330,2,0
406,2,0
407,150,0
329,150,0
329,2,0
407,2,0
408,149,0
328,149,0
328,3,0
408,3,0
409,149,0
327,149,0
327,3,0
409,3,0
410,149,0
326,149,0
326,3,0
410,3,0
411,148,0
325,148,0
325,4,0
411,4,0
412,148,0
324,148,0
324,4,0
412,4,0
413,147,0
323,147,0
323,5,0
413,5,0
414,147,0
322,147,0
322,5,0
414,5,0
415,147,0
321,147,0
321,5,0
415,5,0
416,146,0
320,146,0
320,6,0
416,6,0
417,146,0
319,146,0
319,6,0
417,6,0
418,145,0
318,145,0
318,7,0
418,7,0
419,145,0
317,145,0
317,7,0
419,7,0
420,144,0
316,144,0
316,8,0
420,8,0
421,144,0
315,144,0
315,8,0
421,8,0
422,143,0
314,143,0
314,9,0
422,9,0
423,143,0
313,143,0
313,9,0
423,9,0
424,142,0
312,142,0
312,10,0
424,10,0
425,142,0
311,142,0
311,10,0
425,10,0
426,141,0
310,141,0
310,11,0
426,11,0
427,141,0
309,141,0
309,11,0
427,11,0
428,140,0
308,140,0
308,12,0
428,12,0
429,139,0
307,139,0
307,13,0
429,13,0
430,139,0
306,139,0
306,13,0
430,13,0
431,138,0
305,138,0
305,14,0
431,14,0
432,137,0
304,137,0
304,15,0
432,15,0
433,137,0
303,137,0
303,15,0
433,15,0
434,136,0
302,136,0
302,16,0
434,16,0
435,135,0
301,135,0
301,17,0
435,17,0
436,135,0
300,135,0
300,17,0
436,17,0
437,134,0
299,134,0
299,18,0
437,18,0
438,133,0
298,133,0
298,19,0
438,19,0
439,132,0
297,132,0
297,20,0
439,20,0
440,132,0
296,132,0
296,20,0
440,20,0
441,131,0
295,131,0
295,21,0
441,21,0
442,130,0
294,130,0
294,22,0
442,22,0
443,129,0
293,129,0
293,23,0
443,23,0
444,128,0
292,128,0
292,24,0
444,24,0
445,127,0
291,127,0
291,25,0
445,25,0
446,126,0
290,126,0
290,26,0
446,26,0
447,125,0
289,125,0
289,27,0
447,27,0
448,124,0
288,124,0
288,28,0
448,28,0
449,123,0
287,123,0
287,29,0
449,29,0
450,122,0
286,122,0
286,30,0
450,30,0
451,121,0
285,121,0
285,31,0
451,31,0
452,120,0
284,120,0
284,32,0
452,32,0
452,119,0
284,119,0
284,33,0
452,33,0
453,118,0
283,118,0
283,34,0
453,34,0
454,117,0
282,117,0
282,35,0
454,35,0
455,116,0
281,116,0
281,36,0
455,36,0
455,115,0
281,115,0
281,37,0
455,37,0
456,114,0
280,114,0
280,38,0
456,38,0
457,113,0
279,113,0
279,39,0
457,39,0
457,112,0
279,112,0
279,40,0
457,40,0
458,111,0
278,111,0
278,41,0
458,41,0
459,110,0
277,110,0
277,42,0
459,42,0
459,109,0
277,109,0
277,43,0
459,43,0
460,108,0
276,108,0
276,44,0
460,44,0
460,107,0
276,107,0
276,45,0
460,45,0
461,106,0
275,106,0
275,46,0
461,46,0
461,105,0
275,105,0
275,47,0
461,47,0
462,104,0
274,104,0
274,48,0
462,48,0
462,103,0
274,103,0
274,49,0
462,49,0
463,102,0
273,102,0
273,50,0
463,50,0
463,101,0
273,101,0
273,51,0
463,51,0
463,100,0
273,100,0
273,52,0
463,52,0
464,99,0
272,99,0
272,53,0
464,53,0
464,98,0
272,98,0
272,54,0
464,54,0
464,97,0
272,97,0
272,55,0
464,55,0
465,96,0
271,96,0
271,56,0
465,56,0
465,95,0
271,95,0
271,57,0
465,57,0
465,94,0
271,94,0
271,58,0
465,58,0
466,93,0
270,93,0
270,59,0
466,59,0
466,92,0
270,92,0
270,60,0
466,60,0
466,91,0
270,91,0
270,61,0
466,61,0
466,90,0
270,90,0
270,62,0
466,62,0
467,89,0
269,89,0
269,63,0
467,63,0
467,88,0
269,88,0
269,64,0
467,64,0
467,87,0
269,87,0
269,65,0
467,65,0
467,86,0
269,86,0
269,66,0
467,66,0
467,85,0
269,85,0
269,67,0
467,67,0
467,84,0
269,84,0
269,68,0
467,68,0
468,83,0
268,83,0
268,69,0
468,69,0
468,82,0
268,82,0
268,70,0
468,70,0
468,81,0
268,81,0
268,71,0
468,71,0
468,80,0
268,80,0
268,72,0
468,72,0
468,79,0
268,79,0
268,73,0
468,73,0
468,78,0
268,78,0
268,74,0
468,74,0
468,77,0
268,77,0
268,75,0
468,75,0
468,76,0
268,76,0
268,76,0
468,76,0
109,69,0
110,69,0
111,70,0
112,70,0
113,70,0
114,71,0
115,71,0
116,71,0
117,72,0
118,72,0
119,72,0
120,73,0
121,73,0
122,73,0
123,74,0
124,74,0
125,74,0
126,75,0
127,75,0
128,75,0
129,76,0
130,76,0
131,76,0
132,77,0
133,77,0
134,77,0
135,78,0
136,78,0
137,78,0
138,78,0
139,79,0
140,79,0
141,79,0
142,80,0
143,80,0
144,80,0
145,81,0
146,81,0
147,81,0
148,82,0
149,82,0
150,82,0
151,83,0
152,83,0
153,83,0
154,84,0
155,84,0
156,84,0
157,85,0
158,85,0
159,85,0
160,86,0
161,86,0
162,86,0
163,87,0
164,87,0
165,87,0
166,88,0
167,88,0
168,88,0
169,89,0
170,89,0
171,89,0
172,90,0
173,90,0
174,90,0
175,91,0
176,91,0
177,91,0
178,92,0
179,92,0
180,92,0
181,93,0
182,93,0
183,93,0
184,94,0
185,94,0
186,94,0
187,95,0
188,95,0
189,95,0
190,95,0
191,96,0
192,96,0
193,96,0
194,97,0
195,97,0
196,97,0
197,98,0
198,98,0
199,98,0
200,99,0
201,99,0
202,99,0
203,100,0
204,100,0
205,100,0
206,101,0
207,101,0
208,101,0
209,102,0
210,102,0
211,102,0
212,103,0
213,103,0
214,103,0
215,104,0
216,104,0
217,104,0
218,105,0
219,105,0
220,105,0
221,106,0
222,106,0
223,106,0
224,107,0
225,107,0
226,107,0
227,108,0
228,108,0
229,108,0
230,109,0
231,109,0
232,109,0
233,110,0
234,110,0
235,110,0
236,111,0
237,111,0
238,111,0
239,112,0
240,112,0
241,112,0
242,112,0
243,113,0
244,113,0
245,113,0
246,114,0
247,114,0
248,114,0
249,115,0
250,115,0
251,115,0
252,116,0
253,116,0
254,116,0
255,117,0
256,117,0
257,117,0
258,118,0
259,118,0
260,118,0
261,119,0
262,119,0
263,119,0
264,120,0
265,120,0
266,120,0
267,121,0
268,121,0
269,121,0
270,122,0
271,122,0
272,122,0
273,123,0
274,123,0
275,123,0
276,124,0
277,124,0
278,124,0
279,125,0
280,125,0
281,125,0
282,126,0
283,126,0
284,126,0
285,127,0
286,127,0
287,127,0
288,128,0
289,128,0
290,128,0
291,129,0
292,129,0
293,129,0
294,129,0
295,130,0
296,130,0
297,130,0
298,131,0
299,131,0
300,131,0
301,132,0
302,132,0
303,132,0
304,133,0
305,133,0
306,133,0
307,134,0
308,134,0
309,134,0
310,135,0
311,135,0
312,135,0
313,136,0
314,136,0
315,136,0
316,137,0
317,137,0
318,137,0
319,138,0
320,138,0
81,174,0
82,174,0
83,175,0
84,175,0
85,176,0
86,176,0
87,177,0
88,177,0
89,178,0
90,178,0
91,178,0
92,179,0
93,179,0
94,180,0
95,180,0
96,181,0
97,181,0
98,181,0
99,182,0
100,182,0
101,183,0
102,183,0
103,184,0
104,184,0
105,185,0
106,185,0
107,185,0
108,186,0
109,186,0
110,187,0
111,187,0
112,188,0
113,188,0
114,189,0
115,189,0
116,189,0
117,190,0
118,190,0
119,191,0
120,191,0
121,192,0
122,192,0
123,192,0
124,193,0
125,193,0
126,194,0
127,194,0
128,195,0
129,195,0
130,196,0
131,196,0
132,196,0
133,197,0
134,197,0
135,198,0
136,198,0
137,199,0
138,199,0
139,200,0
140,200,0
141,200,0
142,201,0
143,201,0
144,202,0
145,202,0
146,203,0
147,203,0
148,203,0
149,204,0
150,204,0
151,205,0
152,205,0
153,206,0
154,206,0
155,207,0
156,207,0
157,207,0
158,208,0
159,208,0
160,209,0
161,209,0
162,210,0
163,210,0
164,211,0
165,211,0
166,211,0
167,212,0
168,212,0
169,213,0
170,213,0
171,214,0
172,214,0
173,215,0
174,215,0
175,215,0
176,216,0
177,216,0
178,217,0
179,217,0
180,218,0
181,218,0
182,218,0
183,219,0
184,219,0
185,220,0
186,220,0
187,221,0
188,221,0
189,222,0
190,222,0
191,222,0
192,223,0
193,223,0
194,224,0
195,224,0
196,225,0
197,225,0
198,226,0
199,226,0
200,226,0
201,227,0
202,227,0
203,228,0
204,228,0
205,229,0
206,229,0
207,229,0
208,230,0
209,230,0
210,231,0
211,231,0
212,232,0
213,232,0
214,233,0
215,233,0
216,233,0
217,234,0
218,234,0
219,235,0
220,235,0
221,236,0
222,236,0
223,237,0
224,237,0
225,237,0
226,238,0
227,238,0
228,239,0
229,239,0
230,240,0
231,240,0
232,240,0
233,241,0
234,241,0
235,242,0
236,242,0
237,243,0
238,243,0
239,244,0
240,244,0
241,244,0
242,245,0
243,245,0
244,246,0
245,246,0
246,247,0
247,247,0
248,248,0
249,248,0
250,248,0
251,249,0
252,249,0
253,250,0
254,250,0
255,251,0
256,251,0
257,251,0
258,252,0
259,252,0
260,253,0
261,253,0
262,254,0
263,254,0
264,255,0
265,255,0
416,61,0
416,62,0
415,63,0
415,64,0
415,65,0
414,66,0
414,67,0
413,68,0
413,69,0
413,70,0
412,71,0
412,72,0
412,73,0
411,74,0
411,75,0
410,76,0
410,77,0
410,78,0
409,79,0
409,80,0
409,81,0
408,82,0
408,83,0
407,84,0
407,85,0
407,86,0
406,87,0
406,88,0
406,89,0
405,90,0
405,91,0
404,92,0
404,93,0
404,94,0
403,95,0
403,96,0
403,97,0
402,98,0
402,99,0
401,100,0
401,101,0
401,102,0
400,103,0
400,104,0
400,105,0
399,106,0
399,107,0
398,108,0
398,109,0
398,110,0
397,111,0
397,112,0
397,113,0
396,114,0
396,115,0
395,116,0
395,117,0
395,118,0
394,119,0
394,120,0
394,121,0
393,122,0
393,123,0
393,124,0
392,125,0
392,126,0
391,127,0
391,128,0
391,129,0
390,130,0
390,131,0
390,132,0
389,133,0
389,134,0
388,135,0
388,136,0
388,137,0
387,138,0
387,139,0
387,140,0
386,141,0
386,142,0
385,143,0
385,144,0
385,145,0
384,146,0
384,147,0
384,148,0
383,149,0
383,150,0
382,151,0
382,152,0
382,153,0
381,154,0
381,155,0
381,156,0
380,157,0
380,158,0
379,159,0
379,160,0
379,161,0
378,162,0
378,163,0
378,164,0
377,165,0
377,166,0
376,167,0
376,168,0
376,169,0
375,170,0
375,171,0
375,172,0
374,173,0
374,174,0
373,175,0
373,176,0
373,177,0
372,178,0
372,179,0
372,180,0
371,181,0
371,182,0
371,183,0
370,184,0
370,185,0
369,186,0
369,187,0
369,188,0
368,189,0
368,190,0
368,191,0
367,192,0
367,193,0
366,194,0
366,195,0
366,196,0
365,197,0
365,198,0
365,199,0
364,200,0
364,201,0
363,202,0
363,203,0
363,204,0
362,205,0
362,206,0
362,207,0
361,208,0
361,209,0
360,210,0
360,211,0
360,212,0
359,213,0
359,214,0
359,215,0
358,216,0
358,217,0
357,218,0
357,219,0
357,220,0
356,221,0
356,222,0
356,223,0
355,224,0
355,225,0
354,226,0
354,227,0
354,228,0
353,229,0
353,230,0
353,231,0
352,232,0
352,233,0
351,234,0
351,235,0
351,236,0
350,237,0
350,238,0
159,103,0
160,103,0
161,104,0
162,104,0
163,105,0
164,105,0
165,106,0
166,106,0
167,107,0
168,107,0
169,108,0
170,108,0
171,108,0
172,109,0
173,109,0
174,110,0
175,110,0
176,111,0
177,111,0
178,112,0
179,112,0
180,113,0
181,113,0
182,114,0
183,114,0
184,114,0
185,115,0
186,115,0
187,116,0
188,116,0
189,117,0
190,117,0
191,118,0
192,118,0
193,119,0
194,119,0
195,119,0
196,120,0
197,120,0
198,121,0
199,121,0
200,122,0
201,122,0
202,123,0
203,123,0
204,124,0
205,124,0
206,124,0
207,125,0
208,125,0
209,126,0
210,126,0
211,127,0
212,127,0
213,128,0
214,128,0
215,129,0
216,129,0
217,130,0
218,130,0
219,130,0
220,131,0
221,131,0
222,132,0
223,132,0
224,133,0
225,133,0
226,134,0
227,134,0
228,135,0
229,135,0
230,135,0
231,136,0
232,136,0
233,137,0
234,137,0
235,138,0
236,138,0
237,139,0
238,139,0
239,140,0
240,140,0
241,141,0
242,141,0
243,141,0
244,142,0
245,142,0
246,143,0
247,143,0
248,144,0
249,144,0
250,145,0
251,145,0
252,146,0
253,146,0
254,146,0
255,147,0
256,147,0
257,148,0
258,148,0
259,149,0
260,149,0
261,150,0
262,150,0
263,151,0
264,151,0
265,151,0
266,152,0
267,152,0
268,153,0
269,153,0
270,154,0
271,154,0
272,155,0
273,155,0
274,156,0
275,156,0
276,157,0
277,157,0
278,157,0
279,158,0
280,158,0
281,159,0
282,159,0
283,160,0
284,160,0
285,161,0
286,161,0
287,162,0
288,162,0
289,162,0
290,163,0
291,163,0
292,164,0
293,164,0
294,165,0
295,165,0
296,166,0
297,166,0
298,167,0
299,167,0
300,167,0
301,168,0
302,168,0
303,169,0
304,169,0
305,170,0
306,170,0
307,171,0
308,171,0
309,172,0
310,172,0
311,173,0
312,173,0
313,173,0
314,174,0
315,174,0
316,175,0
317,175,0
